plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
38606,14.657,,71,0,0.0,0.0,-1.3702818574419722,
38607,12.015,,75,0,0.0,0.0,-1.2412073476391696,
38608,12.015,,72,0,0.0,0.0,-1.2059132299921522,
38609,12.015,,72,0,0.0,0.0,-1.2059132299921522,
38610,12.015,,70,0,0.0,0.0,-1.182383818227474,
38611,12.015,,69,0,0.0,0.0,-1.1706191123451348,
38612,12.486,,69,0,0.0,0.0,-1.2020191123449258,
38613,11.501,,67,0,0.0,0.0,-1.1128230339140184,
38614,11.501,,67,0,0.0,0.0,-1.1128230339140184,
38615,12.736,,67,0,0.0,0.0,-1.195156367246803,
38616,11.501,,67,0,0.0,0.0,-1.1128230339140184,
38617,11.501,,70,0,0.0,0.0,-1.1481171515610358,
38618,11.501,,71,0,0.0,0.0,-1.159881857443375,
38619,12.486,,73,0,0.0,0.0,-1.249077935874282,
38620,12.486,,73,0,0.0,0.0,-1.249077935874282,
38621,12.486,,69,0,0.0,0.0,-1.2020191123449258,
38622,12.611,,71,0,0.0,0.0,-1.2338818574428816,
38623,12.611,,68,0,0.0,0.0,-1.1985877397958644,
38624,12.611,,68,0,0.0,0.0,-1.1985877397958644,
38625,12.611,,69,0,0.0,0.0,-1.2103524456782035,
38626,12.701,,73,0,0.0,0.0,-1.26341126920752,
38627,12.701,,73,0,0.0,0.0,-1.26341126920752,
38628,12.701,,76,0,0.0,0.0,-1.2987053868545373,
38629,12.701,,76,0,0.0,0.0,-1.2987053868545373,
38630,12.611,,72,0,0.0,0.0,-1.2456465633252207,
38631,12.611,,70,0,0.0,0.0,-1.2221171515605425,
38632,12.611,,71,0,0.0,0.0,-1.2338818574428816,
38633,12.341,,67,0,0.0,0.0,-1.168823033913645,
38634,11.619,,67,0,0.0,0.0,-1.1206897005806329,
38635,11.619,,68,0,0.0,0.0,-1.1324544064629718,
38636,11.619,,67,0,0.0,0.0,-1.1206897005806329,
38637,11.619,,67,0,0.0,0.0,-1.1206897005806329,
38638,12.518,,66,0,0.0,0.0,-1.1688583280312277,
38639,12.518,,66,0,0.0,0.0,-1.1688583280312277,
38640,13.552,,67,0,0.0,0.0,-1.2495563672464405,
38641,14.842,,67,0,0.0,0.0,-1.335556367245867,
38642,14.842,,67,0,0.0,0.0,-1.335556367245867,
38643,14.842,,68,0,0.0,0.0,-1.347321073128206,
38644,14.842,,69,0,0.0,0.0,-1.3590857790105453,
38645,14.842,,68,0,0.0,0.0,-1.347321073128206,
38646,14.842,,66,0,0.0,0.0,-1.323791661363528,
38647,13.552,,66,0,0.0,0.0,-1.2377916613641011,
38648,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38649,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38650,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38651,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38652,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38653,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38654,13.552,,66,0,0.0,0.0,-1.2377916613641011,
38655,13.552,,65,0,0.0,0.0,-1.2260269554817622,
38656,13.552,,66,0,0.0,0.0,-1.2377916613641011,
38657,13.939,,69,0,0.0,0.0,-1.2988857790109465,
38658,13.939,,69,0,0.0,0.0,-1.2988857790109465,
38659,13.939,,69,0,0.0,0.0,-1.2988857790109465,
