CUT,cod_candidato,nombre_candidato,partido,pacto,votos
5605,66007055,RODRIGO RUIZ ENCINA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",34.0
5605,66007056,TANIA MADRIAGA FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",69.0
5605,66007057,CARLOS MUÑOZ LECERF,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",53.0
5605,66007058,LUCIA ORTIZ LEON,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",34.0
5605,66007059,CLAUDIO VALLE FIGUEROA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",33.0
5605,66007060,TOMAS LAGOMARSINO GUZMAN,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,238.0
5605,66007061,JORGE BRITO HASBUN,FRENTE AMPLIO,UNIDAD POR CHILE,297.0
5605,66007062,JAIME BASSA MERCADO,FRENTE AMPLIO,UNIDAD POR CHILE,767.0
5605,66007063,LUIS CUELLO PEÑA Y LILLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,908.0
5605,66007064,ROY CRICHTON ORELLANA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,646.0
5605,66007065,FELIPE ALFREDO RIOS CUEVAS,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,119.0
5605,66007066,MANUEL MURILLO CALDERON,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,107.0
5605,66007067,TOMAS DE REMENTERIA VENEGAS,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,652.0
5605,66007068,ARTURO BARRIOS OTEIZA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,194.0
5605,66007069,ANTONIO ALEJANDRO PAEZ AGUILAR,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,81.0
5605,66007070,ALEJANDRA VALDERRAMA ZUÑIGA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,70.0
5605,66007071,ROMINA FERNANDA IBAÑEZ SAN MARTIN,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,61.0
5605,66007072,CRISTIAN EDUARDO CUEVAS ZAMBRANO,POPULAR,POPULAR,88.0
5605,66007073,CONSTANZA LORETO AHUMADA FUENTES,POPULAR,POPULAR,41.0
5605,66007074,MONSERRAT MICHEL ESPAÑA VALDIVIA,POPULAR,POPULAR,28.0
5605,66007075,AMARO ENRIQUE RAMIREZ GARCIA,POPULAR,POPULAR,32.0
5605,66007076,RODRIGO ANDRES WITTWER SALINAS,POPULAR,POPULAR,32.0
5605,66007077,MATIAS GAZMURI KRUBERG,POPULAR,POPULAR,26.0
5605,66007078,FRANCISCO-JESUS PEÑALOZA AGUILERA,POPULAR,POPULAR,9.0
5605,66007079,VALENTINA RAYEN NUÑEZ GODOY,POPULAR,POPULAR,8.0
5605,66007080,MARIELA DEL CARMEN HIDALGO DIAZ,POPULAR,POPULAR,8.0
5605,66007081,JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,483.0
5605,66007082,NICOLAS EDUARDO FARFAN VEGA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,195.0
5605,66007083,VANESSA FERRER RADOVICH,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,223.0
5605,66007084,GUILLERMO ESCOBAR ARRIAGADA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,131.0
5605,66007085,VERONICA ROJAS ARENAS,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,275.0
5605,66007086,CAROLL SALOME MEYER MEYER,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,61.0
5605,66007087,NATALIA VANESSA NAVARRO ALDAY,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,105.0
5605,66007088,ANDRES CELIS MONTT,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,448.0
5605,66007089,SAMIRA CHAHUAN AKLE,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,124.0
5605,66007090,LEOPOLDO MORENO CONTARDO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,67.0
5605,66007091,CARLOS MONDACA MATZNER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,173.0
5605,66007092,JORGE GARCES ROJAS,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,82.0
5605,66007093,MARLEN OLIVARI MAYER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,233.0
5605,66007094,JORGE CASTRO MUÑOZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,39.0
5605,66007095,MACARENA URENDA SALAMANCA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,69.0
5605,66007096,HOTUITI TEAO DRAGO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1564.0
5605,66007097,LUIS FERNANDO SANCHEZ OSSA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,625.0
5605,66007098,RAFAEL GONZALEZ CAMUS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,212.0
5605,66007099,ANGELA CARRASCO JOFRE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,314.0
5605,66007100,SEBASTIAN ZAMORA SOTO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,406.0
5605,66007101,JAIME MORALES OTAROLA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,140.0
5605,66007102,PEDRO SCHWEDELBACH PUGA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,494.0
5605,66007103,ALEJANDRA CARRASCO PEREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,236.0
5605,66007104,BARBARA VERA SEPULVEDA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,44.0
5605,66007105,JUAN ALBERTO SEPULVEDA QUEZADA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,40.0
5606,66007051,JORGE SHARP FAJARDO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",222.0
5606,66007052,RENE LUES ESCOBAR,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",18.0
5606,66007053,PRISCILA FLEMING ARANGUIZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",30.0
5606,66007054,ANGELA CABEZON CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",26.0
5606,66007055,RODRIGO RUIZ ENCINA,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",20.0
5606,66007056,TANIA MADRIAGA FLORES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",22.0
5606,66007057,CARLOS MUÑOZ LECERF,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",20.0
5606,66007058,LUCIA ORTIZ LEON,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",28.0
5606,66007059,CLAUDIO VALLE FIGUEROA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",14.0
5606,66007060,TOMAS LAGOMARSINO GUZMAN,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,156.0
5606,66007061,JORGE BRITO HASBUN,FRENTE AMPLIO,UNIDAD POR CHILE,168.0
5606,66007062,JAIME BASSA MERCADO,FRENTE AMPLIO,UNIDAD POR CHILE,660.0
5606,66007063,LUIS CUELLO PEÑA Y LILLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,265.0
5606,66007064,ROY CRICHTON ORELLANA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,1115.0
5606,66007065,FELIPE ALFREDO RIOS CUEVAS,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,68.0
5606,66007066,MANUEL MURILLO CALDERON,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,32.0
5606,66007067,TOMAS DE REMENTERIA VENEGAS,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,138.0
5606,66007068,ARTURO BARRIOS OTEIZA,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,121.0
5606,66007069,ANTONIO ALEJANDRO PAEZ AGUILAR,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,53.0
5606,66007070,ALEJANDRA VALDERRAMA ZUÑIGA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,33.0
5606,66007071,ROMINA FERNANDA IBAÑEZ SAN MARTIN,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,43.0
5606,66007072,CRISTIAN EDUARDO CUEVAS ZAMBRANO,POPULAR,POPULAR,60.0
5606,66007073,CONSTANZA LORETO AHUMADA FUENTES,POPULAR,POPULAR,28.0
5606,66007074,MONSERRAT MICHEL ESPAÑA VALDIVIA,POPULAR,POPULAR,19.0
5606,66007075,AMARO ENRIQUE RAMIREZ GARCIA,POPULAR,POPULAR,19.0
5606,66007076,RODRIGO ANDRES WITTWER SALINAS,POPULAR,POPULAR,19.0
5606,66007077,MATIAS GAZMURI KRUBERG,POPULAR,POPULAR,13.0
5606,66007078,FRANCISCO-JESUS PEÑALOZA AGUILERA,POPULAR,POPULAR,8.0
5606,66007079,VALENTINA RAYEN NUÑEZ GODOY,POPULAR,POPULAR,9.0
5606,66007080,MARIELA DEL CARMEN HIDALGO DIAZ,POPULAR,POPULAR,5.0
5606,66007081,JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,306.0
5606,66007082,NICOLAS EDUARDO FARFAN VEGA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,101.0
5606,66007083,VANESSA FERRER RADOVICH,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,117.0
5606,66007084,GUILLERMO ESCOBAR ARRIAGADA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,67.0
5606,66007085,VERONICA ROJAS ARENAS,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,80.0
5606,66007086,CAROLL SALOME MEYER MEYER,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,32.0
5606,66007087,NATALIA VANESSA NAVARRO ALDAY,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,56.0
5606,66007088,ANDRES CELIS MONTT,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,736.0
5606,66007089,SAMIRA CHAHUAN AKLE,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,180.0
5606,66007090,LEOPOLDO MORENO CONTARDO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,87.0
5606,66007091,CARLOS MONDACA MATZNER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,740.0
5606,66007092,JORGE GARCES ROJAS,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,50.0
5606,66007093,MARLEN OLIVARI MAYER,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,183.0
5606,66007094,JORGE CASTRO MUÑOZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,56.0
5606,66007095,MACARENA URENDA SALAMANCA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,146.0
5606,66007096,HOTUITI TEAO DRAGO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1114.0
5606,66007097,LUIS FERNANDO SANCHEZ OSSA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1261.0
5606,66007098,RAFAEL GONZALEZ CAMUS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,220.0
5606,66007099,ANGELA CARRASCO JOFRE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,224.0
5606,66007100,SEBASTIAN ZAMORA SOTO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,567.0
5606,66007101,JAIME MORALES OTAROLA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,97.0
5606,66007102,PEDRO SCHWEDELBACH PUGA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,505.0
5606,66007103,ALEJANDRA CARRASCO PEREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,189.0
5606,66007104,BARBARA VERA SEPULVEDA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,48.0
5606,66007105,JUAN ALBERTO SEPULVEDA QUEZADA,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,24.0
13102,66008051,CESAR LEIVA RUBIO,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",507.0
13102,66008052,CARLOS ASTUDILLO ULLOA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",293.0
13102,66008053,JAVIER IBARRA REYES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",201.0
13102,66008054,GUILLERMO FLORES CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",278.0
13102,66008055,CHRISTIAN VITTORI MUÑOZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",269.0
13102,66008056,DAVID QUEZADA GOMEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",320.0
13102,66008057,ERICA VELASQUEZ MONTENEGRO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",224.0
13102,66008058,JAIME CAYUQUEO ZAMBRANO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",181.0
13102,66008059,RUBEN OYARZO FIGUEROA,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,1265.0
13102,66008060,VIVIANA SOLEDAD DELGADO RIQUELME,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,575.0
13102,66008061,CRISTOPHER VALDIVIA OLATE,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,1225.0
13102,66008062,GUSTAVO GATICA VILLARROEL,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,4502.0
13102,66008063,MARCOS BARRAZA GOMEZ,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,1781.0
13102,66008064,CLAUDIA ATENAS SOZA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,575.0
13102,66008065,JUAN CARLOS VALDIVIA LENA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,1546.0
13102,66008066,TATIANA URRUTIA HERRERA,FRENTE AMPLIO,UNIDAD POR CHILE,1469.0
13102,66008067,CLAUDIA MIX JIMENEZ,FRENTE AMPLIO,UNIDAD POR CHILE,1058.0
13102,66008068,ELISA ANDREA ROJAS HERRERA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,618.0
13102,66008069,MARIA TERESA ALVAREZ AGUILAR,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,453.0
13102,66008070,MAXIMO QUITRAL ROJAS,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,302.0
13102,66008071,ROSSANA DEL PILAR TARSETTI GUAJARDO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,339.0
13102,66008072,PABLO ANDRES MORALES MONTOYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,320.0
13102,66008073,YESSENIA LIA CRISOSTOMO VALENZUELA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,256.0
13102,66008074,RICHARD TAPIA FUENTES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,186.0
13102,66008075,AMAURI ALEN QUILALEO VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,479.0
13102,66008076,FRANCISCO VLADIMIR FLORES COBO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,750.0
13102,66008077,CRISTIAN CONTRERAS RADOVIC,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,3276.0
13102,66008078,LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,634.0
13102,66008079,RICHARD MATTA PARRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,671.0
13102,66008080,LUCY MUÑOZ MARTICORENA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,535.0
13102,66008081,SANDRA LUZ VERGARA CASTRO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,476.0
13102,66008082,FELIX ENRIQUE MOLINA RIQUELME,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,295.0
13102,66008083,JACQUELINE PATRICIA ALARCON BORQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,353.0
13102,66008084,ANDRES HENRIQUEZ RIQUELME,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,317.0
13102,66008085,JORGE GALDAMES HOROSTICA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,533.0
13102,66008086,GONZALO EGAS POURAILLY,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,760.0
13102,66008087,ELIZABETH CARRASCO URRUTIA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,305.0
13102,66008088,ROSA OYARCE SUAZO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1777.0
13102,66008089,CESAR VEGA LAZO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,407.0
13102,66008090,NATALY ORTUZAR MENDEZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,350.0
13102,66008091,SEBASTIAN KEITEL RONDON,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1172.0
13102,66008092,BEATRIZ LAGOS CAMPOS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,194.0
13102,66008093,MARIO OLAVARRIA RODRIGUEZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,205.0
13102,66008094,AGUSTIN ROMERO LEIVA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,3114.0
13102,66008095,ENRIQUE BASSALETTI RIESS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,2409.0
13102,66008096,CATHERINE CEBULJ NAVARRETE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1351.0
13102,66008097,ENRIQUE MUÑOZ LAGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,486.0
13102,66008098,FELIPE CORVALAN DESTEFANI,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,393.0
13102,66008099,ITALO OMEGNA VERGARA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,919.0
13102,66008100,ANITA ESCOBAR GATTAS,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,391.0
13102,66008101,JUAN CARLOS GOMEZ ESCOBAR,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,564.0
13102,66008102,PIER KARLEZI HAZLEBY,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1431.0
13106,66008051,CESAR LEIVA RUBIO,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",808.0
13106,66008052,CARLOS ASTUDILLO ULLOA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",399.0
13106,66008053,JAVIER IBARRA REYES,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",347.0
13106,66008054,GUILLERMO FLORES CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",5215.0
13106,66008055,CHRISTIAN VITTORI MUÑOZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",322.0
13106,66008056,DAVID QUEZADA GOMEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",240.0
13106,66008057,ERICA VELASQUEZ MONTENEGRO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",396.0
13106,66008058,JAIME CAYUQUEO ZAMBRANO,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",315.0
13106,66008059,RUBEN OYARZO FIGUEROA,PARTIDO RADICAL DE CHILE,UNIDAD POR CHILE,1552.0
13106,66008060,VIVIANA SOLEDAD DELGADO RIQUELME,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,825.0
13106,66008061,CRISTOPHER VALDIVIA OLATE,PARTIDO LIBERAL DE CHILE,UNIDAD POR CHILE,851.0
13106,66008062,GUSTAVO GATICA VILLARROEL,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,9335.0
13106,66008063,MARCOS BARRAZA GOMEZ,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,3155.0
13106,66008064,CLAUDIA ATENAS SOZA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,1358.0
13106,66008065,JUAN CARLOS VALDIVIA LENA,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,2510.0
13106,66008066,TATIANA URRUTIA HERRERA,FRENTE AMPLIO,UNIDAD POR CHILE,2306.0
13106,66008067,CLAUDIA MIX JIMENEZ,FRENTE AMPLIO,UNIDAD POR CHILE,1754.0
13106,66008068,ELISA ANDREA ROJAS HERRERA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,952.0
13106,66008069,MARIA TERESA ALVAREZ AGUILAR,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,709.0
13106,66008070,MAXIMO QUITRAL ROJAS,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,413.0
13106,66008071,ROSSANA DEL PILAR TARSETTI GUAJARDO,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,470.0
13106,66008072,PABLO ANDRES MORALES MONTOYA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,452.0
13106,66008073,YESSENIA LIA CRISOSTOMO VALENZUELA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,425.0
13106,66008074,RICHARD TAPIA FUENTES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,244.0
13106,66008075,AMAURI ALEN QUILALEO VALENCIA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,393.0
13106,66008076,FRANCISCO VLADIMIR FLORES COBO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1416.0
13106,66008077,CRISTIAN CONTRERAS RADOVIC,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,3859.0
13106,66008078,LEYLA MASSIEL JARA LOPEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,981.0
13106,66008079,RICHARD MATTA PARRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,857.0
13106,66008080,LUCY MUÑOZ MARTICORENA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,845.0
13106,66008081,SANDRA LUZ VERGARA CASTRO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,626.0
13106,66008082,FELIX ENRIQUE MOLINA RIQUELME,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,460.0
13106,66008083,JACQUELINE PATRICIA ALARCON BORQUEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,473.0
13106,66008084,ANDRES HENRIQUEZ RIQUELME,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,444.0
13106,66008085,JORGE GALDAMES HOROSTICA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,1086.0
13106,66008086,GONZALO EGAS POURAILLY,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,942.0
13106,66008087,ELIZABETH CARRASCO URRUTIA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,682.0
13106,66008088,ROSA OYARCE SUAZO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,2504.0
13106,66008089,CESAR VEGA LAZO,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,778.0
13106,66008090,NATALY ORTUZAR MENDEZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,566.0
13106,66008091,SEBASTIAN KEITEL RONDON,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,2111.0
13106,66008092,BEATRIZ LAGOS CAMPOS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1273.0
13106,66008093,MARIO OLAVARRIA RODRIGUEZ,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,485.0
13106,66008094,AGUSTIN ROMERO LEIVA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,5308.0
13106,66008095,ENRIQUE BASSALETTI RIESS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,3791.0
13106,66008096,CATHERINE CEBULJ NAVARRETE,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,2564.0
13106,66008097,ENRIQUE MUÑOZ LAGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,762.0
13106,66008098,FELIPE CORVALAN DESTEFANI,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,786.0
13106,66008099,ITALO OMEGNA VERGARA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1477.0
13106,66008100,ANITA ESCOBAR GATTAS,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,735.0
13106,66008101,JUAN CARLOS GOMEZ ESCOBAR,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,963.0
13106,66008102,PIER KARLEZI HAZLEBY,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,2265.0
