plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
469,9.795,,258,,,,-1.989656760122499
470,9.795,,242,,,,-1.9432799485283094
471,9.795,,255,,,,-1.9809611079485883
472,9.301,,262,,,,-1.9518509630215404
473,9.301,,264,,,,-1.957648064470814
474,9.927,,284,,,,-2.078219078962925
475,9.927,,281,,,,-2.069523426789014
476,9.927,,274,,,,-2.049233571716556
477,9.301,,282,,,,-2.009821977514277
478,9.301,,284,,,,-2.015619078963551
479,9.301,,285,,,,-2.018517629688188
480,9.737,,285,,,,-2.0621176296877515
481,9.737,,246,,,,-1.9490741514269148
482,9.737,,251,,,,-1.963566905050099
483,9.301,,254,,,,-1.9286625572244456
484,9.301,,257,,,,-1.9373582093983561
485,9.301,,270,,,,-1.9750393688186352
486,9.262,,265,,,,-1.95664661519549
487,9.262,,275,,,,-1.9856321224418583
488,9.262,,284,,,,-2.0117190789635897
489,9.262,,287,,,,-2.0204147311375005
490,9.262,,286,,,,-2.017516180412864
491,9.61,,281,,,,-2.0378234267893314
492,9.61,,266,,,,-1.9943451659197786
493,9.262,,267,,,,-1.9624437166447637
494,9.262,,268,,,,-1.9653422673694003
495,9.262,,273,,,,-1.9798350209925846
496,9.262,,275,,,,-1.9856321224418583
497,9.262,,289,,,,-2.0262118325867737
498,9.262,,288,,,,-2.023313281862137
499,9.262,,287,,,,-2.0204147311375005
500,9.262,,272,,,,-1.9769364702679477
501,9.262,,250,,,,-1.9131683543259372
502,8.912,,253,,,,-1.8868640065001978
503,9.912,,256,,,,-1.9955596586731084
504,9.912,,255,,,,-1.9926611079484715
505,9.912,,256,,,,-1.9955596586731084
506,9.912,,256,,,,-1.9955596586731084
507,9.224,,253,,,,-1.9180640064998857
508,9.224,,251,,,,-1.912266905050612
509,9.224,,252,,,,-1.9151654557752489
510,9.224,,262,,,,-1.9441509630216174
511,9.695,,259,,,,-1.9825553108472358
512,9.695,,258,,,,-1.979656760122599
513,9.695,,256,,,,-1.9738596586733252
514,9.695,,243,,,,-1.9361784992530462
515,8.827,,242,,,,-1.8464799485292775
516,8.827,,246,,,,-1.858074151427825
517,8.827,,245,,,,-1.8551756007031879
518,7.515,,244,,,,-1.721077049979863
519,9.582,,238,,,,-1.910385745629975
520,9.582,,238,,,,-1.910385745629975
521,9.582,,243,,,,-1.9248784992531593
522,9.582,,254,,,,-1.9567625572241647
523,9.582,,254,,,,-1.9567625572241647
524,9.582,,279,,,,-2.029226325340086
525,9.582,,283,,,,-2.0408205282386334
526,9.582,,295,,,,-2.075603136934275
527,9.582,,287,,,,-2.0524147311371803
