step,cut_edges,max_dev_pct
1462,240,12.167
1463,237,12.799
1464,237,12.799
1465,240,13.527
1466,239,13.527
1467,228,15.449
1468,223,15.449
1469,245,15.449
1470,240,15.449
1471,243,15.449
1472,229,15.449
1473,231,15.243
1474,233,15.243
1475,247,13.734
1476,260,13.734
1477,261,13.734
1478,256,13.734
1479,274,13.734
1480,288,15.204
1481,296,15.204
1482,302,13.734
1483,303,12.723
1484,286,12.723
1485,283,14.52
1486,278,13.277
1487,259,15.449
1488,254,15.449
1489,254,15.449
1490,247,15.321
1491,256,15.321
1492,259,15.321
1493,264,15.321
1494,266,8.171
1495,285,8.171
1496,299,12.708
1497,279,12.708
1498,274,8.171
1499,244,11.835
1500,246,12.012
1501,242,14.146
1502,238,14.146
1503,233,14.146
1504,240,14.146
1505,243,14.146
1506,236,13.79
1507,233,13.79
1508,238,13.79
1509,241,13.79
1510,254,13.605
1511,239,14.801
1512,253,14.801
1513,253,14.801
1514,252,14.801
1515,254,15.001
1516,260,15.001
1517,264,12.691
1518,257,12.269
1519,255,12.269
1520,267,9.496
1521,266,9.496
1522,248,9.496
1523,252,12.314
1524,259,12.314
1525,266,12.314
1526,265,12.314
1527,263,12.314
1528,270,12.314
1529,273,12.314
1530,273,14.087
1531,249,14.087
1532,244,14.272
1533,239,14.272
1534,242,14.272
1535,244,14.272
1536,244,14.272
1537,244,14.272
1538,246,12.876
1539,258,13.303
1540,259,13.303
1541,259,13.303
1542,260,13.303
1543,263,14.511
1544,267,14.511
1545,266,13.348
1546,260,13.444
1547,259,13.013
1548,265,13.545
1549,258,13.088
1550,266,13.088
1551,262,13.088
1552,257,13.088
1553,240,13.088
1554,228,13.088
1555,234,13.088
1556,250,6.324
1557,246,11.728
1558,247,9.496
1559,243,9.496
1560,246,9.496
1561,249,10.335
1562,239,10.335
1563,249,10.335
1564,247,10.335
1565,261,6.324
1566,243,8.523
1567,236,11.193
1568,261,11.193
1569,227,11.193
1570,227,11.193
1571,226,12.673
1572,226,12.673
1573,225,12.673
1574,228,12.673
1575,232,13.025
1576,220,12.78
1577,244,12.78
1578,218,12.78
1579,213,13.692
1580,228,13.692
1581,224,13.692
1582,225,13.692
1583,239,13.692
1584,242,13.692
1585,231,15.483
1586,233,13.692
1587,244,13.692
1588,240,13.878
1589,239,15.518
1590,238,15.518
1591,237,15.566
1592,246,15.518
1593,244,15.518
1594,249,14.585
1595,258,14.585
1596,262,14.585
1597,262,14.585
1598,262,12.499
1599,251,12.499
1600,243,12.499
1601,244,12.499
1602,243,11.267
1603,241,14.404
1604,258,14.404
1605,259,14.404
1606,250,12.778
1607,242,14.227
1608,238,14.227
1609,240,14.227
1610,233,14.227
1611,234,14.227
1612,239,14.227
1613,253,14.227
1614,267,14.227
1615,277,14.227
1616,260,12.968
1617,260,12.968
1618,263,13.432
1619,277,13.432
1620,265,14.281
1621,255,15.172
1622,250,15.172
1623,248,15.588
1624,265,15.588
1625,257,15.588
1626,258,13.988
1627,257,13.988
1628,260,13.988
1629,261,13.988
1630,262,13.988
1631,280,13.988
1632,264,13.988
1633,265,13.988
1634,256,13.988
1635,249,8.251
1636,252,10.945
1637,256,10.945
1638,256,7.899
1639,251,15.256
1640,238,15.256
1641,240,12.891
1642,233,12.891
1643,231,12.891
1644,236,14.526
1645,235,13.151
1646,243,13.151
1647,243,13.151
1648,246,10.619
1649,244,9.874
1650,240,14.637
1651,241,14.637
1652,240,14.637
1653,241,14.637
1654,248,14.875
1655,223,15.043
1656,231,15.043
